"date","avg","min","max"
19890405,3.4,2.9,4.4
19890406,4.5,2.6,6.4
19890407,7.3,4.8,11.2
19890408,6.3,2,10.9
19890409,8.1,1.6,13.7
19890410,12.7,8.9,15.9
19890411,12.2,8.7,16.6
19890412,10.8,7.8,12.8
19890413,8.9,7.8,9.8
19890414,8.1,6.6,9.9
19890415,8.3,5.4,12.1
19890416,7.7,3.9,10.3
19890417,6.5,1.7,10.7
19890418,4.2,-1.7,8
19890419,5.4,1.7,9.2
19890420,5.6,0.5,10.6
19890421,7.2,0.7,11.8
19890422,7.1,4.7,10.4
19890423,5,2.7,7
19890424,7.9,3.8,12.1
19890425,7.8,4,11
19890426,3.5,1.9,5
19890427,4.9,0.9,11
19890428,4.6,-1.8,9.8
19890429,5.8,-2.7,12.2
19890430,7.6,-0.8,14.5
19890501,10.5,-0.3,17.3
19890502,13.5,8.5,19.2
19890503,12.7,6.3,18.8
19890504,14.9,7,21.6
19890505,14.1,6.4,19.9
19890506,9,6.8,11.9
19890507,8.2,2.7,12.4
19890508,10.9,1.6,18.4
19890509,13.3,4.8,21.5
19890510,11.1,5.1,16.8
19890511,11.1,4.9,14.6
19890512,9.7,7.1,12.4
19890513,8.7,2.9,13.3
19890514,10.9,1.9,16.8
19890515,12.8,2.6,20.3
19890516,16.1,5.8,22.8
19890517,15.8,10,21.8
19890518,17.9,9.6,24.1
19890519,19,9.4,25.7
19890520,19.2,13.8,24.2
19890521,18.5,12.9,23.5
19890522,16,9.1,20.9
19890523,18.3,11,24
19890524,20.3,12.6,26.2
19890525,20.3,13.2,25.9
19890526,15.5,8.4,23.4
19890527,12.7,7.4,18.5
19890528,14.1,5.3,22.5
19890529,13.2,5,19.2
19890530,11.5,4.1,15.8
19890531,8.2,2,13.3
19890601,9.4,0.5,15.3
19890602,10.4,3.9,16.2
19890603,9.9,3.7,15.3
19890604,8.9,8,10
19890605,8.7,4.2,11.7
19890606,10.1,0.4,16
19890607,10.4,8.2,14.7
19890608,11,7.2,15
19890609,12.8,9.3,17.2
19890610,16.5,10.6,21.5
19890611,17.3,12.8,22.4
19890612,18.7,12.3,23.8
19890613,19.1,13,23.8
19890614,20.2,12.5,25.6
19890615,19.3,10.9,25.1
19890616,18.9,8.7,25
19890617,18.6,12.2,24.3
19890618,18.6,8.6,24.7
19890619,21.6,13.6,27.9
19890620,21.1,10,28.7
19890621,20.1,12,27.8
19890622,18.5,14.5,23.8
19890623,17.5,12,21.8
19890624,17.3,10.3,22.5
19890625,18.7,8.5,25.2
19890626,22.5,16.1,28.6
19890627,17.6,13.9,22.8
19890628,15.3,12.8,18.6
19890629,13,5.9,17
19890630,13.6,4.5,19.3
19890701,15.9,13.8,17.9
19890702,16.3,13.1,20.8
19890703,17.6,10.5,22.9
19890704,19.1,10.5,24.6
19890705,22.6,16.3,28.5
19890706,25.1,17.9,30.6
19890707,24.4,18,30.1
19890708,21.1,16.3,27
19890709,18.2,14.6,21.4
19890710,15.2,10.2,18.2
19890711,16.3,8.7,21.3
19890712,17.6,11.1,24.7
19890713,16.2,11.8,22
19890714,13.5,9.9,16.7
19890715,15.4,11.2,21.7
19890716,14.8,9,20
19890717,14.3,7,18.8
19890718,14.7,7.6,19.4
19890719,14.3,7.2,20
19890720,15.2,6,21.8
19890721,18.6,8.5,25.9
19890722,22.6,14.3,30.4
19890723,19.9,14.8,26.5
19890724,18.4,12.2,24.7
19890725,19.5,14.3,24.9
19890726,20.3,14.3,26.2
19890727,17.4,10.5,22.6
19890728,16.5,7.8,23.1
19890729,19,11.3,25.2
19890730,17,14.2,21.1
19890731,13.8,10.8,18.3
19890801,12.8,10.1,16.7
19890802,13.4,10.4,17.7
19890803,15,8.9,20.8
19890804,14.9,9.5,19.6
19890805,15.3,8.1,21.9
19890806,19.7,9.7,26.9
19890807,18.5,13.8,23.2
19890808,16.9,12,22.9
19890809,18.6,12.5,24.3
19890810,20.4,15.3,27.3
19890811,17,14.9,18.2
19890812,18,14.8,21
19890813,18.1,13.3,23.7
19890814,20.6,14.8,25.4
19890815,22.7,17.8,29
19890816,21.3,16.2,28.4
19890817,18.5,14.6,23.1
19890818,17.3,10.3,23.3
19890819,19.6,13.5,27.5
19890820,22,13.4,30.7
19890821,20.2,14,27
19890822,18.3,11.8,26.3
19890823,16,9.4,22.7
19890824,16.9,10.5,22.8
19890825,14.8,4.8,20
19890826,13.3,3.3,19.2
19890827,11.9,9.9,13.6
19890828,13.3,10.2,17.8
19890829,14,8.9,18.1
19890830,14.9,13.8,16.2
19890831,16.7,13.8,20.4
19890901,14.5,6.3,19.2
19890902,10.6,5,15.6
19890903,10.4,3.8,16.5
19890904,11,5.4,16.4
19890905,12.3,4.6,18.5
19890906,14.4,6.4,21.1
19890907,16.6,7.7,22.9
19890908,18.4,13.5,23.7
19890909,18.5,13.5,24.4
19890910,17.2,13.3,21
19890911,16.4,13.9,19.8
19890912,16.6,11,21.9
19890913,15.5,12.3,18.8
19890914,14.5,11.3,18.2
19890915,14.7,10.6,18
19890916,19.2,17.6,21.4
19890917,20.1,14.6,25.4
19890918,21.8,13.7,28
19890919,17.4,13.1,21
19890920,17.1,13,22.2
19890921,19.5,12.3,25.8
19890922,20.2,14.4,27.2
19890923,15.5,13.5,17.4
19890924,14.5,13.7,15.4
19890925,14.5,12,16.2
19890926,12.6,6.4,17.5
19890927,10.7,4.7,17.2
19890928,10.6,3.4,14.7
19890929,12.1,8.8,15.8
19890930,13.8,10.1,17.2
19891001,13.3,11.6,15.4
19891002,12.8,11,15.9
19891003,11.5,4.4,16.2
19891004,8.5,-0.2,16.5
19891005,11.8,4.5,19.3
19891006,12.7,10.3,14.9
19891007,10.2,7.8,14.1
19891008,9.4,6.1,12.7
19891009,9.8,7,12.8
19891010,9.3,5.3,13.1
19891011,10.6,6,14.6
19891012,12.9,7.6,14.9
19891013,13.5,10.5,15.8
19891014,9.4,6.7,13
19891015,9.1,5.5,13.8
19891016,11.6,7,15
19891017,11.2,5.4,16.9
19891018,10.9,4.4,19
19891019,13.8,9.9,17.6
19891020,13.1,10.5,15.7
19891021,17.3,12.5,20.5
19891022,18.6,14.8,22
19891023,15.9,12.8,18.2
19891024,13.9,9.9,17.2
19891025,12,9.7,16
19891026,13,11.7,14.6
19891027,14.2,11.3,18.4
19891028,13.7,11.2,18.7
19891029,10.7,9.7,12.1
19891030,13.4,10.6,15.5
19891031,10.7,8.3,13.1
19891101,11.2,9.5,14
19891102,12.4,8.7,15.4
19891103,9.7,6.2,14
19891104,8.3,5.7,11.1
19891105,6.7,2.6,8.7
19891106,4.1,0.8,5.7
19891107,5.1,3.9,7.1
19891108,8.7,5.1,11.2
19891109,7.5,5.4,10.4
19891110,8.3,4.9,10
19891111,9.1,6.7,12.4
19891112,7.5,1.3,14.5
19891113,3.7,-0.3,12.1
19891114,6.1,-1.4,11.1
19891115,7.9,0.9,12.2
19891116,3,0.2,7.2
19891117,2.9,1,5.9
19891118,1.9,-0.9,6.5
19891119,1.4,-1.7,8
19891120,3.6,-2,11.4
19891121,5.9,1.6,11.6
19891122,2.2,-2.3,6.6
19891123,2.4,-1.9,6.3
19891124,3.6,-2.6,6.9
19891125,-2,-8.2,2.2
19891126,4.4,0.3,6.7
19891127,7.3,6.3,8.3
19891128,3.2,-3.9,8.2
19891129,-2.2,-6,3.8
19891130,-3.5,-7,-0.4
19891201,-3.1,-5.8,1.1
19891202,-2,-6.8,6.5
19891203,-1.2,-5.6,9
19891204,-0.3,-6.8,3
19891205,3.6,0.9,6.6
19891206,6.1,4.7,7.2
19891207,5.8,3.2,8.3
19891208,3.9,2,6
19891209,3.3,-1.6,6.9
19891210,-1.2,-4,-0.1
19891211,2,-0.4,3.9
19891212,2.7,0.8,4.8
19891213,3.9,2.6,5.5
19891214,10.1,4.2,13.2
19891215,5.8,-0.4,11.8
19891216,8.1,1.1,14.1
19891217,11.9,10.2,14.1
19891218,10.8,9.5,12.1
19891219,7.2,2.7,12.5
19891220,9,3.8,13.3
19891221,13.5,11.8,15
19891222,9.4,5.2,12.1
19891223,5.6,3.8,7
19891224,8.4,5.9,9.7
19891225,9.1,7.2,11.7
19891226,3.9,-1.5,7.3
19891227,0.1,-2.6,3.1
19891228,0.4,-1.7,1.6
19891229,-0.4,-1.3,0.5
19891230,-0.7,-1.4,0
19891231,-0.7,-1,-0.2
19900101,-1.6,-1.8,-1.2
19900102,-0.2,-1.6,0.7
19900103,0.2,-1,1.1
19900104,-0.2,-1.9,1.8
19900105,2.4,0.9,3.3
19900106,2.3,0.8,4.1
19900107,3,0.9,4.2
19900108,4.3,3.2,5.1
19900109,6.5,4.9,8.1
19900110,5.6,4.6,6.9
19900111,6.1,4.6,8.3
19900112,4.2,0.7,7.2
19900113,2.1,0.4,3.8
19900114,2.5,-2,4.2
19900115,6.2,1.9,9.8
19900116,10.2,9.4,11.3
19900117,7.7,2.9,10.1
19900118,3.7,1.4,6.6
19900119,4.4,2.4,6.2
19900120,6.7,5.4,8.4
19900121,9,8.3,9.4
19900122,7.9,7.1,8.5
19900123,8.5,5.6,10.3
19900124,4.1,2.7,5.7
19900125,7.3,3.5,12
19900126,4.5,2.9,7
19900127,5.5,3.4,7.4
19900128,7,2.1,10.3
19900129,5.6,1.8,8.4
19900130,7.8,4.9,10.7
19900131,10.8,9.4,12.1
19900201,9,7.8,11
19900202,7,5.1,8.7
19900203,7.2,5.4,9.8
19900204,6.6,3.3,9.5
19900205,8.1,5.6,12.6
19900206,9.4,4.9,13.4
19900207,11.2,8.4,14
19900208,9.2,5.2,14.5
19900209,5.7,3.3,9.2
19900210,5.9,2.5,10.9
19900211,5.3,2.3,8.4
19900212,3.5,1.9,6.2
19900213,3.4,0.7,6.8
19900214,5.2,3.8,6.8
19900215,2.6,1.1,4.7
19900216,2.4,-0.6,6.3
19900217,4.3,-1.3,8.4
19900218,8.2,6.1,9.4
19900219,10.9,4.6,14.9
19900220,14,11.5,16.6
19900221,10.5,5.7,15.1
19900222,7.6,2.9,13.7
19900223,8.4,0.6,14.4
19900224,12.6,7.3,16.8
19900225,9.1,7.1,14
19900226,8,5.5,10.9
19900227,4.2,1.6,6.3
19900228,5.5,2.4,9.6
19900301,2.7,0.7,5
19900302,1.9,0.4,4.8
19900303,4.7,1.4,8
19900304,6.2,4.6,7.9
19900305,7.3,6.7,8.5
19900306,8.3,6.9,9.4
19900307,9.6,8.2,11.5
19900308,8.3,6.1,10.3
19900309,6.9,5.2,9.4
19900310,8.7,5,11.7
19900311,10.9,8.2,14.9
19900312,7,0.7,11.2
19900313,5.4,-1,10.8
19900314,8.4,2.9,13
19900315,7.6,1.8,13.9
19900316,8.8,1.8,16.8
19900317,11.4,4.5,19.9
19900318,13.8,6.2,20.4
19900319,14,10.5,16.6
19900320,10.6,7.6,14.6
19900321,12.5,10.1,14
19900322,9.8,5,12.5
19900323,8.9,5,12.3
19900324,7.5,2.4,10.5
19900325,4.3,2,8.7
19900326,6.2,2.2,10.7
19900327,4.7,0.9,8.9
19900328,5.7,0.7,10.3
19900329,6.4,0.9,11.6
19900330,7.1,0.4,13.5
19900331,9.5,1.6,17.2
19900401,12.2,5.8,19.8
19900402,14,8.8,19.6
19900403,7.3,2.7,11.4
19900404,2.9,-1.1,6.7
19900405,2.2,-2.3,7.7
19900406,4.8,-4.1,10.6
19900407,6.3,0.4,11.8
19900408,5.6,1.2,10.1
19900409,3.4,-3.4,9.4
19900410,5.1,-5,11.2
19900411,7.9,4.6,11.6
19900412,8.2,5.2,11
19900413,10.7,7.7,14.8
19900414,8.7,6.5,11.9
19900415,6.1,4,11
19900416,6.3,4.1,10
19900417,5.4,1.4,9.6
19900418,6.3,1.4,12.2
19900419,7,0.4,12.2
19900420,9,5.4,14
19900421,12.4,6.6,18
19900422,13.4,8.9,18.6
19900423,11.7,8.3,16.6
19900424,11,5.4,16.6
19900425,11.6,5.1,17
19900426,11.6,1.9,18.1
19900427,7.5,2.1,11.3
19900428,7.7,1.5,12.4
19900429,12.1,7.8,17.4
19900430,13.7,4.9,21.5
19900501,15.2,5.6,23.1
19900502,19.3,11.8,25.1
19900503,18.4,11.6,23.8
19900504,19,9.6,24.6
19900505,19,8,27.2
19900506,20.7,10.2,27.2
19900507,17.8,9.5,24.6
19900508,14.8,8.6,21.2
19900509,16.4,11.1,22.2
19900510,13.5,8.7,18.9
19900511,9.8,7.9,13.8
19900512,10.1,8.4,12.6
19900513,11,8.6,14.5
19900514,10.6,5,14.7
19900515,13.3,2.5,19.7
19900516,14.7,8.3,19.4
19900517,12.2,4.8,18.1
19900518,9.9,3.2,13.4
19900519,12.5,3.4,17.3
19900520,15.8,8.8,21.8
19900521,14.9,8.9,20.8
19900522,12.8,6.9,18.8
19900523,13.6,6.3,20.3
19900524,12.1,5,18.3
19900525,9.6,2.5,15.2
19900526,9.3,0.4,15.6
19900527,10.4,0.5,17.5
19900528,9.1,2.6,15.5
19900529,10.7,0.1,18.5
19900530,14.5,2.7,21.5
19900531,16,7,21.9
19900601,19.1,9.6,24.5
19900602,15.1,11.2,19.9
19900603,13.2,10.8,17.3
19900604,11.6,9.1,13.9
19900605,14.5,9,18.7
19900606,15.5,12.6,19.1
19900607,13.1,10,17.6
19900608,12.5,8.5,16.3
19900609,12.2,9.3,15.4
19900610,13.1,10,17.2
19900611,12.1,10.9,13.9
19900612,12.5,10.5,14.4
19900613,12.9,7.5,16.3
19900614,12.4,5.4,16.6
19900615,11.8,6,16.1
19900616,12.1,4.3,17.5
19900617,14.7,4.4,21.4
19900618,18.2,12.4,22.9
19900619,17.6,14.2,22.1
19900620,15.8,13.8,18.2
19900621,15.9,11.2,19.7
19900622,14,11.4,17.2
19900623,14,11.2,18.6
19900624,16.5,9.6,21.4
19900625,17.7,16.4,19.2
19900626,21.2,14.2,26.9
19900627,19.8,16.7,24.4
19900628,16.5,10.1,20.3
19900629,17.2,9.5,22.7
19900630,18.7,13.1,24.2
19900701,15.1,12.4,18.2
19900702,12.4,7.9,15.7
19900703,11.9,5,17.9
19900704,14.1,4.5,18.9
19900705,14.7,12.3,18.4
19900706,13.1,9.5,16.1
19900707,13.4,9.5,15.4
19900708,16.8,15,18.9
19900709,15.2,12,18.1
19900710,13,10.5,15.9
19900711,15.8,9.1,21.4
19900712,17.9,10.3,23.5
19900713,14.3,8.1,19.8
19900714,15,4.8,20.9
19900715,17.5,7.6,26.1
19900716,18.9,11.4,25.6
19900717,14.9,12.5,17.9
19900718,14.2,12.2,18.4
19900719,16.1,10,22.9
19900720,18.4,8.8,26.1
19900721,17.6,10.4,24.7
19900722,14.1,7.3,20
19900723,13,4.2,18.7
19900724,13.2,8.2,15.6
19900725,14.1,10.5,17.8
19900726,17.9,9.5,24.7
